#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   2003.15   -0.154760    0.000076    0.331420    0.000075 -32.3188338   0.0000080   -0.000013    0.000044    0.000019    0.000039
   2003.20   -0.156331    0.000075    0.383847    0.000074 -32.3301402   0.0000072   -0.000026    0.000040    0.000071    0.000034
   2003.25   -0.131792    0.000073    0.439526    0.000073 -32.3438547   0.0000030    0.000091    0.000042    0.000034    0.000040
   2003.30   -0.094413    0.000071    0.486650    0.000070 -32.3572176   0.0000100    0.000097    0.000039    0.000042    0.000037
   2003.35   -0.044927    0.000071    0.522393    0.000069 -32.3654937   0.0000029    0.000148    0.000038    0.000110    0.000037
   2003.40    0.001662    0.000071    0.543278    0.000070 -32.3738533   0.0000078    0.000161    0.000041    0.000035    0.000039
   2003.45    0.063561    0.000070    0.547103    0.000069 -32.3742345   0.0000119    0.000193    0.000043   -0.000062    0.000041
   2003.50    0.134666    0.000069    0.537319    0.000068 -32.3673190   0.0000050    0.000170    0.000041   -0.000013    0.000038
   2003.55    0.191085    0.000069    0.509173    0.000068 -32.3570114   0.0000050    0.000183    0.000046   -0.000173    0.000042
   2003.60    0.232141    0.000067    0.464993    0.000065 -32.3530243   0.0000049    0.000238    0.000054   -0.000146    0.000047
   2003.65    0.259720    0.000067    0.415495    0.000065 -32.3512416   0.0000169    0.000091    0.000054   -0.000255    0.000048
   2003.70    0.264658    0.000067    0.357166    0.000066 -32.3523861   0.0000040    0.000124    0.000048   -0.000145    0.000042
   2003.75    0.257068    0.000067    0.302274    0.000066 -32.3566623   0.0000381    0.000036    0.000046   -0.000214    0.000042
   2003.80    0.227125    0.000069    0.251059    0.000067 -32.3649632   0.0000010    0.000093    0.000046   -0.000213    0.000044
   2003.85    0.196381    0.000071    0.208070    0.000069 -32.3721305   0.0000070    0.000038    0.000046   -0.000250    0.000046
   2003.90    0.146821    0.000070    0.174064    0.000069 -32.3797097   0.0000091   -0.000052    0.000044   -0.000069    0.000046
   2003.95    0.087674    0.000070    0.159525    0.000068 -32.3836927   0.0000093    0.000079    0.000032   -0.000174    0.000031
   2004.00    0.032016    0.000071    0.154385    0.000067 -32.3883776   0.0000120    0.000075    0.000032   -0.000107    0.000033
   2004.05   -0.013695    0.000073    0.166833    0.000068 -32.3987977   0.0000092   -0.000007    0.000033   -0.000084    0.000037
   2004.10   -0.056629    0.000072    0.192482    0.000066 -32.4057888   0.0000190    0.000043    0.000036   -0.000095    0.000039
   2004.15   -0.100672    0.000071    0.228201    0.000065 -32.4143333   0.0000152   -0.000001    0.000035   -0.000164    0.000035
   2004.20   -0.126540    0.000070    0.268659    0.000064 -32.4219343   0.0000070   -0.000037    0.000034   -0.000064    0.000036
   2004.25   -0.139214    0.000071    0.320574    0.000065 -32.4354050   0.0000080   -0.000031    0.000034   -0.000080    0.000036
   2004.30   -0.135002    0.000072    0.374503    0.000066 -32.4499001   0.0000070    0.000127    0.000034    0.000141    0.000038
   2004.35   -0.112190    0.000072    0.423843    0.000066 -32.4589410   0.0000050    0.000153    0.000033   -0.000022    0.000036
   2004.40   -0.090876    0.000069    0.459104    0.000064 -32.4697353   0.0000089    0.000180    0.000038   -0.000054    0.000042
   2004.45   -0.060718    0.000069    0.486717    0.000062 -32.4710325   0.0000080    0.000136    0.000046    0.000050    0.000050
   2004.50   -0.006362    0.000070    0.510624    0.000063 -32.4683187   0.0000079    0.000096    0.000045   -0.000064    0.000047
   2004.55    0.041302    0.000070    0.520348    0.000063 -32.4593192   0.0000101    0.000100    0.000044   -0.000043    0.000044
   2004.60    0.089827    0.000069    0.514962    0.000062 -32.4531271   0.0000162    0.000157    0.000043    0.000047    0.000042
   2004.65    0.136114    0.000070    0.505465    0.000062 -32.4525363   0.0000096    0.000184    0.000040   -0.000151    0.000040
   2004.70    0.176824    0.000070    0.471468    0.000064 -32.4519605   0.0000056    0.000150    0.000038   -0.000098    0.000042
   2004.75    0.199138    0.000071    0.431631    0.000064 -32.4547132   0.0000100    0.000143    0.000036   -0.000139    0.000039
   2004.80    0.205410    0.000073    0.388811    0.000066 -32.4638542   0.0000071    0.000216    0.000038   -0.000057    0.000041
   2004.85    0.208003    0.000074    0.349238    0.000067 -32.4729255   0.0000089    0.000162    0.000045   -0.000250    0.000049
   2004.90    0.202853    0.000075    0.307460    0.000068 -32.4855590   0.0000080    0.000235    0.000046   -0.000168    0.000050
   2004.95    0.177456    0.000075    0.268648    0.000068 -32.4959564   0.0000060    0.000172    0.000040   -0.000374    0.000043
   2005.00    0.151665    0.000075    0.239294    0.000070 -32.5048130   0.0000070    0.000047    0.000042   -0.000261    0.000042
   2005.05    0.124454    0.000073    0.216406    0.000070 -32.5142695   0.0000080    0.000093    0.000047   -0.000472    0.000050
   2005.10    0.079141    0.000072    0.205733    0.000069 -32.5238570   0.0000090    0.000042    0.000043   -0.000245    0.000046
   2005.15    0.032537    0.000071    0.207089    0.000069 -32.5407994   0.0000100   -0.000033    0.000040   -0.000359    0.000040
   2005.20   -0.002026    0.000071    0.222521    0.000068 -32.5617001   0.0000060   -0.000004    0.000041   -0.000227    0.000040
   2005.25   -0.028458    0.000073    0.242333    0.000069 -32.5737429   0.0000055   -0.000072    0.000041   -0.000272    0.000041
   2005.30   -0.053125    0.000073    0.273249    0.000070 -32.5872399   0.0000070   -0.000041    0.000041   -0.000161    0.000038
   2005.35   -0.061268    0.000073    0.311087    0.000069 -32.6041043   0.0000040    0.000045    0.000041   -0.000100    0.000039
   2005.40   -0.068834    0.000073    0.340387    0.000068 -32.6149983   0.0000111   -0.000023    0.000041   -0.000146    0.000041
   2005.45   -0.052820    0.000073    0.372233    0.000069 -32.6162711   0.0000099   -0.000036    0.000040   -0.000089    0.000042
   2005.50   -0.038156    0.000075    0.398333    0.000070 -32.6132609   0.0000088    0.000118    0.000040    0.000098    0.000041
   2005.55   -0.017989    0.000074    0.415878    0.000069 -32.6053742   0.0000140    0.000045    0.000042   -0.000036    0.000042
   2005.60    0.009686    0.000074    0.424364    0.000069 -32.6022866   0.0000120    0.000166    0.000044   -0.000002    0.000042
   2005.65    0.037159    0.000075    0.427902    0.000070 -32.6013002   0.0000096    0.000198    0.000042   -0.000043    0.000040
   2005.70    0.049718    0.000078    0.422258    0.000073 -32.6013028   0.0000081    0.000162    0.000038   -0.000115    0.000032
   2005.75    0.059039    0.000078    0.416896    0.000072 -32.6091254   0.0000051    0.000258    0.000038   -0.000009    0.000033
   2005.80    0.069582    0.000075    0.407869    0.000070 -32.6172534   0.0000081    0.000269    0.000043    0.000024    0.000041
   2005.85    0.071888    0.000075    0.396074    0.000071 -32.6291433   0.0000070    0.000307    0.000044   -0.000120    0.000045
   2005.90    0.067365    0.000075    0.389706    0.000070 -32.6428118   0.0000060    0.000257    0.000041   -0.000068    0.000042
   2005.95    0.065175    0.000076    0.389463    0.000071 -32.6521677   0.0000050    0.000290    0.000041   -0.000185    0.000040
   2006.00    0.053804    0.000070    0.384539    0.000073 -32.6618738   0.0000070    0.000244    0.000044   -0.000258    0.000040
   2006.05    0.049776    0.000065    0.380517    0.000077 -32.6676031   0.0000070    0.000139    0.000041   -0.000255    0.000033
   2006.10    0.051807    0.000066    0.384277    0.000078 -32.6802231   0.0000070    0.000154    0.000038   -0.000308    0.000032
   2006.15    0.069234    0.000067    0.384023    0.000080 -32.6966493   0.0000100    0.000160    0.000042   -0.000326    0.000036
   2006.20    0.085274    0.000068    0.380885    0.000080 -32.7139124   0.0000100    0.000115    0.000042   -0.000343    0.000037
   2006.25    0.103000    0.000067    0.374091    0.000080 -32.7322467   0.0000060    0.000031    0.000042   -0.000321    0.000038
   2006.30    0.103895    0.000067    0.365190    0.000080 -32.7509901   0.0000060    0.000006    0.000043   -0.000259    0.000041
   2006.35    0.108681    0.000067    0.354498    0.000080 -32.7720076   0.0000113    0.000097    0.000041   -0.000273    0.000041
   2006.40    0.115979    0.000068    0.340965    0.000081 -32.7922812   0.0000074   -0.000022    0.000039   -0.000293    0.000038
   2006.45    0.124846    0.000070    0.319713    0.000082 -32.8005026   0.0000118    0.000002    0.000039   -0.000276    0.000038
   2006.50    0.127829    0.000070    0.298926    0.000082 -32.8069405   0.0000079    0.000051    0.000041   -0.000137    0.000035
   2006.55    0.120551    0.000071    0.279095    0.000083 -32.8157935   0.0000410    0.000013    0.000041   -0.000189    0.000036
   2006.60    0.108552    0.000070    0.265004    0.000082 -32.8203731   0.0000206   -0.000095    0.000040   -0.000195    0.000037
   2006.65    0.089746    0.000071    0.254442    0.000083 -32.8269106   0.0000080   -0.000080    0.000032   -0.000159    0.000030
   2006.70    0.067515    0.000072    0.253579    0.000084 -32.8379043   0.0000090   -0.000044    0.000032    0.000049    0.000030
   2006.75    0.033028    0.000072    0.253023    0.000085 -32.8552096   0.0000070    0.000020    0.000032    0.000012    0.000032
   2006.80    0.004836    0.000071    0.262135    0.000084 -32.8792822   0.0000080    0.000070    0.000031    0.000031    0.000032
   2006.85   -0.008564    0.000073    0.279373    0.000086 -32.9017268   0.0000070    0.000116    0.000028    0.000082    0.000028
   2006.90   -0.031151    0.000074    0.297515    0.000087 -32.9213005   0.0000060    0.000201    0.000031    0.000022    0.000031
   2006.95   -0.046587    0.000074    0.323010    0.000088 -32.9419203   0.0000049    0.000221    0.000031    0.000021    0.000031
   2007.00   -0.052151    0.000067    0.346700    0.000073 -32.9607120   0.0000080    0.000136    0.000038   -0.000061    0.000037
   2007.05   -0.057273    0.000063    0.377343    0.000061 -32.9809713   0.0000080    0.000398    0.000039   -0.000154    0.000037
   2007.10   -0.042383    0.000063    0.409678    0.000062 -33.0073025   0.0000111    0.000185    0.000039   -0.000196    0.000038
   2007.15   -0.020591    0.000064    0.438093    0.000062 -33.0271266   0.0000089    0.000324    0.000039   -0.000217    0.000038
   2007.20   -0.003311    0.000063    0.461587    0.000062 -33.0448614   0.0000090    0.000315    0.000038   -0.000181    0.000038
   2007.25    0.025589    0.000064    0.480558    0.000063 -33.0669580   0.0000070    0.000296    0.000038   -0.000273    0.000037
   2007.30    0.059764    0.000064    0.490789    0.000063 -33.0940224   0.0000070    0.000257    0.000040   -0.000271    0.000040
   2007.35    0.094667    0.000064    0.486622    0.000062 -33.1166236   0.0000100    0.000255    0.000042   -0.000342    0.000043
   2007.40    0.135174    0.000065    0.469472    0.000064 -33.1390947   0.0000090    0.000248    0.000043   -0.000358    0.000043
   2007.45    0.175227    0.000064    0.441021    0.000063 -33.1512667   0.0000090    0.000141    0.000044   -0.000317    0.000044
   2007.50    0.209257    0.000064    0.408199    0.000062 -33.1590672   0.0000090    0.000112    0.000044   -0.000438    0.000044
   2007.55    0.227526    0.000063    0.363984    0.000061 -33.1626925   0.0000100    0.000036    0.000045   -0.000362    0.000041
   2007.60    0.221847    0.000064    0.316576    0.000062 -33.1629775   0.0000110    0.000002    0.000044   -0.000310    0.000039
   2007.65    0.204000    0.000064    0.273227    0.000062 -33.1636044   0.0000100   -0.000095    0.000041   -0.000306    0.000037
   2007.70    0.177912    0.000065    0.237515    0.000063 -33.1711692   0.0000080   -0.000084    0.000040   -0.000148    0.000037
   2007.75    0.131329    0.000065    0.205803    0.000064 -33.1862457   0.0000120   -0.000072    0.000041   -0.000156    0.000037
   2007.80    0.077426    0.000066    0.190953    0.000064 -33.2025469   0.0000090   -0.000072    0.000044   -0.000124    0.000041
   2007.85    0.031336    0.000066    0.192468    0.000064 -33.2180872   0.0000100   -0.000030    0.000048   -0.000006    0.000044
   2007.90   -0.017946    0.000067    0.204750    0.000065 -33.2382699   0.0000080    0.000012    0.000047    0.000092    0.000045
   2007.95   -0.052364    0.000067    0.228729    0.000065 -33.2576249   0.0000060   -0.000071    0.000044   -0.000008    0.000041
   2008.00   -0.080004    0.000070    0.257805    0.000068 -33.2722805   0.0000070   -0.000040    0.000049    0.000098    0.000050
   2008.05   -0.112456    0.000074    0.297349    0.000073 -33.2890094   0.0000120    0.000050    0.000054    0.000135    0.000058
   2008.10   -0.122108    0.000073    0.344726    0.000072 -33.3080876   0.0000140    0.000116    0.000053    0.000022    0.000056
   2008.15   -0.125947    0.000073    0.392538    0.000072 -33.3268720   0.0000069    0.000278    0.000044   -0.000034    0.000041
   2008.20   -0.103878    0.000072    0.443729    0.000071 -33.3425675   0.0000080    0.000299    0.000039   -0.000023    0.000038
   2008.25   -0.062686    0.000073    0.490788    0.000071 -33.3630565   0.0000070    0.000298    0.000040   -0.000073    0.000041
   2008.30   -0.015769    0.000072    0.521052    0.000070 -33.3825941   0.0000079    0.000208    0.000045    0.000082    0.000051
   2008.35    0.038291    0.000073    0.540262    0.000071 -33.4038725   0.0000079    0.000401    0.000047   -0.000163    0.000050
   2008.40    0.099366    0.000073    0.541770    0.000071 -33.4241616   0.0000140    0.000227    0.000053   -0.000213    0.000055
   2008.45    0.160820    0.000074    0.526043    0.000071 -33.4355357   0.0000117    0.000395    0.000055   -0.000182    0.000058
   2008.50    0.213094    0.000074    0.496596    0.000072 -33.4446127   0.0000131    0.000299    0.000054   -0.000372    0.000059
   2008.55    0.257706    0.000075    0.453802    0.000073 -33.4499782   0.0000142    0.000248    0.000047   -0.000279    0.000051
   2008.60    0.289094    0.000077    0.398395    0.000074 -33.4554253   0.0000100   -0.000001    0.000034   -0.000349    0.000035
   2008.65    0.297808    0.000079    0.341256    0.000077 -33.4615364   0.0000059    0.000150    0.000029   -0.000324    0.000028
   2008.70    0.294233    0.000076    0.278500    0.000075 -33.4728690   0.0000110    0.000011    0.000040   -0.000267    0.000044
   2008.75    0.263837    0.000075    0.220880    0.000072 -33.4904598   0.0000129    0.000042    0.000046   -0.000360    0.000052
   2008.80    0.218561    0.000074    0.174939    0.000072 -33.5091535   0.0000120   -0.000063    0.000048   -0.000328    0.000052
